OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Shape_Leng,Shape_Area,Name,Gazette_Ty,Gazette_No,LGA,LCDA,Size,Date_1,Hyperlink,Shape_Le_1,Gazette__1
6999,LWPolyline,0,3,Continuous,0.0,20,,1224.79743712,51229.2595173,,,PLAN NO:-LS/D/LA 1407,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7000,LWPolyline,0,-2,Continuous,0.0,20,,1440.30743189,120830.687397,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7001,LWPolyline,0,1,Continuous,0.0,20,,1140.86732019,80711.4734898,LEKKI WORLD INVESTMENT,Allocation,PLAN NO:-LS/D/BK221,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7002,LWPolyline,PAINTED ROAD,202,BYBLOCK,0.0,90,,184.002934822,-2076.22182386,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7003,LWPolyline,0,7,Continuous,0.0,80,,1250.44053419,21891.4610541,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7004,LWPolyline,0,-2,Continuous,0.0,80,,1957.12970741,232674.736617,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7005,LWPolyline,0,7,Continuous,0.0,25,,1425.65461597,42145.5743494,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7006,LWPolyline,0,1,Continuous,0.0,25,,359.631603484,7482.68766798,"COMMUNITY
PRIMARY
SCHOOL
LEPIA",Allocation,PLAN NO:-LS/D/BK,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7008,LWPolyline,0,1,Continuous,0.0,90,,279.723463641,4845.5774066,"COMMUNITY PRIMARY 
SCHOOL FOLU",Allocation,PLAN NO:-LS/D/BK251,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7009,LWPolyline,0,6,Continuous,0.0,90,,586.121443076,21071.8895168,,,,Ibeju-Lekki,Lekki,0.0,0000/00/00,,0.0,
7010,LWPolyline,0,1,Continuous,0.0,90,,472.50701773,12705.387018,"R C.M PRIMARY SCHOOL, 
IDATA",Allocation,PLAN NO:-LS/D/BK260,,,0.0,0000/00/00,,0.0,
7011,LWPolyline,0,4,Continuous,0.0,25,,622.859014042,10367.8510475,,,,,,0.0,0000/00/00,,0.0,
7012,LWPolyline,OAJOSE,1,BYBLOCK,0.0,80,,489.531576501,14843.9480554,FISHRIES,Allocation,PLAN NO:-LS/D/BK379,,,0.0,0000/00/00,,0.0,
7013,LWPolyline,0,1,Continuous,0.0,90,,367.731084728,7480.94230003,"ST  VICIENT'S R.C.M PRIMARY 
SCH, IDOTUN",Allocation,PLAN NO:-LS/D/BK265,,,0.0,0000/00/00,,0.0,
7014,LWPolyline,0,3,Continuous,0.0,25,,1179.05864488,44935.6816816,PRINCIPE RESOURCES LIMITED,Allocation,PLAN NO:-AROS/LA/1460/2009/PO36/1,,,0.0,0000/00/00,,0.0,
7015,LWPolyline,0,5,Continuous,0.0,60,,1235.37170001,75010.7980239,"COMMUNITY PRIMARY 
SCHOOL FOLU",Allocation,PLAN NO:-LS/D/BK251,,,0.0,0000/00/00,,0.0,
7016,LWPolyline,0,4,Continuous,0.0,35,,795.578928364,-19670.3239303,,,,,,0.0,0000/00/00,,0.0,
7017,LWPolyline,0,1,Continuous,0.0,70,,2186.54895096,262267.298445,"WEST ATLANTIC PETROLEUM & 
SHIPPING COMPANY LTD",Allocation,,,,0.0,0000/00/00,,0.0,
7018,LWPolyline,Major Road,202,BYBLOCK,0.0,90,,6183.31805767,1858050.24499,,,,,,0.0,0000/00/00,,0.0,
7019,LWPolyline,0,3,Continuous,0.0,30,,1006.12226998,61695.5202181,AGADANGBA,,,Epe,Epe,0.0,0000/00/00,,0.0,
7020,LWPolyline,0,3,Continuous,0.0,100,,2694.3149063,250091.933268,IpesuVillage,Excision,PLAN NO  LS  / D / EP 305,Epe,Epe,0.0,0000/00/00,,0.0,
7021,LWPolyline,0,1,Continuous,0.0,90,,6835.24698935,2860837.08989,"LADEBA / ELERANBGE /
 OKO ABE Village",Excision,PLAN NO  LS / D / EP458 /A,Epe,Epe,0.0,0000/00/00,,0.0,
7022,LWPolyline,Major Road,202,BYBLOCK,0.0,90,,40653.0355634,22994510.9072,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7023,LWPolyline,0,3,Continuous,0.0,90,,933.380000001,49999.9995002,"IDIAFON
Village",Excision,PLAN NO:-LS/D/LA2926,Epe,Epe,0.0,0000/00/00,,0.0,
7025,LWPolyline,0,7,Continuous,0.0,25,,11932.2577756,8707775.20892,"PROPOSED AIRPORT 
(Parcel A)",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7026,LWPolyline,0,1,Continuous,0.0,25,,4181.78139267,844408.943622,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7027,LWPolyline,0,3,Continuous,0.0,90,,2305.53865,249974.559049,"ISAN  
Village  Excision",Excision,GAZ  NO29 VOL.42,Epe,Epe,0.0,2009/06/18,,0.0,
7028,LWPolyline,0,1,Continuous,0.0,60,,2868.97349069,503570.819462,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7029,LWPolyline,0,1,Continuous,0.0,60,,1589.68543203,96554.3991857,(Parcel C),Excision,PLAN NO:- LS/D/BK241,Epe,Epe,0.0,0000/00/00,,0.0,
7031,LWPolyline,OBASOGO COMMUNITY,202,BYBLOCK,0.0,90,,3073.24800099,344769.852574,DAVID OLUSAYO &OTHERS,Allocation,PLAN NO:-SOSA/LA/298G/2001,Epe,Epe,0.0,0000/00/00,,0.0,
7032,Ellipse,0,1,Continuous,0.0,100,,19627.5143565,29108632.696,"5th 
MainLand Bridge",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7033,Ellipse,0,1,Continuous,0.0,70,,21311.4722233,34556285.0504,"4th 
MainLand Bridge",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7034,LWPolyline,Major Road,1,BYBLOCK,0.0,90,,10262.4409465,4000030.15561,"LEKKI AIRPORT VillageS
AIRPORT
RESETTLEMENT",Allocation,PLAN NO  LS/ D/ EP 632,Epe,Epe,0.0,2021/12/20,,0.0,
7035,LWPolyline,0,1,Continuous,0.0,90,,24928.9747467,39028468.7861,"OKO ORISAN
INTERNATIONAL  AIRPORT",Allocation,PLAN NO:-LS/D/BK75,Epe,Epe,0.0,0000/00/00,,0.0,
7036,LWPolyline,0,1,Continuous,0.0,106,,26467.6142211,42020295.4065,Extension,Allocation,PLAN NO:-LS/D/BK75,Epe,Epe,0.0,0000/00/00,,0.0,
7043,LWPolyline,0,202,Continuous,0.0,30,,1968.28563875,124017.108912,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7044,LWPolyline,OAJOSE,3,BYBLOCK,0.0,80,,1873.7796371,210376.932739,"Parcel ""A"": ELERANGBE
 COMMUNITY Village",Excision,PLAN NO:-LS/D/BK91,Epe,Epe,0.0,0000/00/00,,0.0,
7045,LWPolyline,OAJOSE,1,BYBLOCK,0.0,80,,2295.01285555,145069.325779,C of O NOs,Allocation,C of O NOs  28/28/2013R,Epe,Epe,0.0,2013/05/10,,0.0,
7046,LWPolyline,OAJOSE,3,BYBLOCK,0.0,80,,3204.40161295,501258.906799,AJAGUNBADE  Village,Excision,PLAN NO:-LS/D/BK86,Epe,Epe,0.0,0000/00/00,,0.0,
7047,LWPolyline,0,3,Continuous,0.0,20,,2506.33704611,394842.126192,"OKEGUN ODofIN Village
Parcel ""B""",Excision,PLAN NO:-LS/D/BK92,Epe,Epe,0.0,0000/00/00,,0.0,
7048,LWPolyline,ObscuredArea,1,BYBLOCK,0.0,25,,256.200059665,4017.31758682,MR  AKINLAWON HAKEEM ADAMS,Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7050,LWPolyline,0,3,Continuous,0.0,20,,1954.08842015,200609.590948,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7051,LWPolyline,0,1,Continuous,0.0,60,,1513.95204007,111507.807394,Parcel B,Excision,PLAN NO:-LS/D/BK525/A&B,Epe,Epe,0.0,0000/00/00,,0.0,
7053,LWPolyline,0,1,Continuous,0.0,53,,1965.01614734,101335.850711,Parcel A,Excision,PLAN NO:-LS/D/BK525/A&B,Epe,Epe,0.0,0000/00/00,,0.0,
7054,LWPolyline,0,3,Continuous,0.0,60,,462.868351738,12867.6301977,Parcel B,Allocation,PLAN NO LS/D/BK182,Epe,Epe,0.0,0000/00/00,,0.0,
7056,LWPolyline,0,3,Continuous,0.0,60,,233.511540715,1836.85326146,Parcel A,Allocation,PLAN NO LS/D/BK182,Epe,Epe,0.0,0000/00/00,,0.0,
7058,LWPolyline,0,3,Continuous,0.0,20,,474.998303766,13795.5532631,Parcel D,Allocation,PLAN NO LS/D/BK182,Epe,Epe,0.0,0000/00/00,,0.0,
7060,LWPolyline,ibeju zone,2,Continuous,0.0,60,,962.559437702,35545.0466668,,,PLAN NO LS/D/BK289,Epe,Epe,0.0,0000/00/00,,0.0,
7061,LWPolyline,Major Road,202,BYBLOCK,0.0,90,,1626.90807372,88142.7202999,"ALAGBON Village
AGRIC LAND",Allocation,PLAN NO: LS/D/EP194,Epe,Epe,0.0,0000/00/00,,0.0,
7080,LWPolyline,0,3,Continuous,0.0,25,,1984.35825101,186938.899607,"LAMIJA (KEKERE) 
Village",Excision,"GAZ  NO.29,VOL.27,",Epe,Epe,0.0,1994/09/01,,0.0,
7081,LWPolyline,0,3,Continuous,0.0,20,,2034.25931821,251699.273245,"LAMIJA-NLA 
Village",Excision,GAZ  No. 38 VOL. 27,Epe,Epe,0.0,1994/10/27,,0.0,
7083,LWPolyline,0,3,BYBLOCK,0.0,50,,2069.27161433,176091.279632,Parcel B,Excision,"GAZ  NO.29,VOL.27,",Epe,Epe,0.0,1994/09/01,,0.0,
7084,LWPolyline,0,3,BYBLOCK,0.0,50,,2609.88818301,372357.684572,Parcel B,Excision,GAZ  No. 38 VOL. 27,Epe,Epe,0.0,1994/10/27,,0.0,
7085,LWPolyline,0,202,BYBLOCK,0.0,70,,3725.25871587,806016.00338,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7086,LWPolyline,L G.As,5,BYBLOCK,0.0,90,,2677.30137004,291151.489248,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7087,LWPolyline,ObscuredArea,2,BYBLOCK,0.0,25,,2423.77228254,377756.908424,"HAASTADE HospitalITY 
HOMES LIMITED",Allocation,PLAN NO  LS/ D /EP 657,Epe,Epe,0.0,0000/00/00,,0.0,
7088,LWPolyline,SUB STATION,1,BYBLOCK,0.0,70,,1820.60620287,200214.566234,TRANSMISSION,,PLAN NO:-LS/D/EP672,Epe,Epe,0.0,0000/00/00,,0.0,
7089,LWPolyline,Major Road,1,BYBLOCK,0.0,90,,9702.62679095,5000167.4741,SLAVA CONSTRUCTION,Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7090,LWPolyline,IBEJU COMPILATION,1,Continuous,0.0,25,,14021.6068077,5012505.90478,"EPE ALARO CITY
SATELLITE toWN
(Parcel B)",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7091,LWPolyline,IBEJU COMPILATION,1,Continuous,0.0,25,,3841.3623229,658189.514652,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7092,LWPolyline,IBEJU COMPILATION,1,BYBLOCK,0.0,25,,11396.9408513,6640643.41866,"EPE ALARO CITY 
SATELLITE toWN 
(Parcel D)",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7093,LWPolyline,IBEJU COMPILATION,1,Continuous,0.0,25,,10095.8586731,4987613.27485,"FREE TRADE ZONE (Parcel B)
NORTH-WEST QUADRANT",Allocation,PLAN NO:- LS/D/EP487,Epe,Epe,0.0,0000/00/00,,0.0,
7094,LWPolyline,0,5,Continuous,0.0,70,,902.926417645,50017.9656403,"PROPOSED SITE
COMM  of ENERGY",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7095,LWPolyline,0,4,Continuous,0.0,25,,1581.84284215,153556.144093,OJUOTA Village,Excision,GAZ No 47 VOL 40,Epe,Epe,0.0,2007/06/28,,0.0,
7096,LWPolyline,IBEJU COMPILATION,6,Continuous,0.0,25,,3181.93076553,500040.95347,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7097,LWPolyline,IBEJU COMPILATION,1,Continuous,0.0,25,,7838.37035649,3359360.84497,"EPE ALARO CITY
SATELLITE toWN
(Parcel C)",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7098,LWPolyline,yes,1,Continuous,0.0,120,,48131.2450736,86577288.9556,"LEKKI FREE TRADE ZONE Parcel A2
PARCEL B",Allocation,LS/D/LA 614G,Epe,Epe,0.0,0000/00/00,,0.0,
7140,LWPolyline,0,3,Continuous,0.0,20,,1956.65978723,235630.38868,JAGUNNA Village,Excision,"Gaz No. 35, Vol. 28",Epe,Epe,0.0,1995/09/14,,0.0,
7141,LWPolyline,0,3,Continuous,0.0,20,,2223.27567848,334144.672355,IDOMU Village,Excision,"Gaz No. 35, Vol. 28",Epe,Epe,0.0,1995/09/14,,0.0,
7142,LWPolyline,IBEJU COMPILATION,4,BYBLOCK,0.0,25,,6449.14569384,1538460.33139,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7143,LWPolyline,IBEJU COMPILATION,1,Continuous,0.0,25,,2111.08418612,250079.245205,SCAM POWER,,,Epe,Epe,0.0,0000/00/00,,0.0,
7144,LWPolyline,IBEJU COMPILATION,211,Continuous,0.0,25,,7784.67471802,3094895.09515,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7145,LWPolyline,0,1,Continuous,0.0,20,,2075.08270413,250126.985084,SCAM POWER,,,Epe,Epe,0.0,0000/00/00,,0.0,
7146,LWPolyline,OJU Oto B,2,BYBLOCK,0.0,140,,6767.47966187,2086693.07518,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7147,LWPolyline,0,6,Continuous,0.0,20,,9143.94123842,5217227.11522,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7148,LWPolyline,0,2,Continuous,0.0,20,,13383.8675917,10004859.2926,"Yegunda
(C)",,,Epe,Epe,0.0,0000/00/00,,0.0,
7149,LWPolyline,0,2,Continuous,0.0,20,,4965.19792721,1414888.38914,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7150,LWPolyline,Major Road,202,BYBLOCK,0.0,106,,23675.0113221,32691548.5932,N E QUADRANT,,,Epe,Epe,0.0,0000/00/00,,0.0,
7151,LWPolyline,0,7,Continuous,0.0,25,,5939.66910893,2111698.91793,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7152,LWPolyline,0,7,Continuous,0.0,25,,5939.66910893,2111698.91793,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7153,LWPolyline,0,7,Continuous,0.0,20,,5939.66910893,2111698.91793,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7154,LWPolyline,0,7,Continuous,0.0,20,,5939.66910893,2111698.91793,,,,Epe,Epe,0.0,0000/00/00,,0.0,
7155,LWPolyline,IBEJU COMPILATION,5,BYBLOCK,0.0,25,,3259.09307615,650173.981871,"Igbo-Apawa
(Parcel A)",Allocation,PLAN NO:-LS/D/BK72B,Epe,Epe,0.0,0000/00/00,,0.0,
7156,LWPolyline,IBEJU COMPILATION,5,BYBLOCK,0.0,25,,2664.7886822,349880.583063,(Parcel B),Allocation,PLAN NO:-LS/D/BK72B,Epe,Epe,0.0,0000/00/00,,0.0,
7157,LWPolyline,0,1,Continuous,0.0,25,,6521.47446422,2057179.7729,"RENDEAVOUR LAND
",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7163,LWPolyline,0,1,Continuous,0.0,70,,4405.60014175,1136503.83154,"CLAYSWORTH 
INVESTMENT LTD",Allocation,,Epe,Epe,0.0,0000/00/00,,0.0,
7164,LWPolyline,0,3,Continuous,0.0,70,,1804.62875537,200830.685182,IMEDU Village,Excision,PLAN NO:- LS/D/BK152,Epe,Epe,0.0,0000/00/00,,0.0,
7165,LWPolyline,0,1,Continuous,0.0,60,,16406.4294688,16510836.3156,"Ode Omi
Parcel (B)",,PLAN NO: LS/D/EP465A,Epe,Epe,0.0,0000/00/00,,0.0,
